Regulator,Target,Sign,Model,Confidence Rank,Constraint,Direct
IL3,PU1,unknown,Fake,4,,
IL3,EOMES,unknown,Fake,4,,
IL3,IL12RB2,unknown,Fake,4,,
IL3,IL12RB1_2,unknown,Fake,4,,
IL3,IL21,unknown,Fake,4,,
IL3,STAT1,unknown,Fake,4,,
IL3,IL2RA,unknown,Fake,4,,
IL3,IL12R,unknown,Fake,4,,
IL3,IL31,unknown,Fake,4,,
IL3,IL4RA_2,unknown,Fake,4,,
IL3,IL10R,unknown,Fake,4,,
IL3,SOCS1,unknown,Fake,4,,
IL3,IL1R,unknown,Fake,4,,
IL3,TGFB,unknown,Fake,4,,
IL3,IFNGR,unknown,Fake,4,,
IL3,IL9,unknown,Fake,4,,
IL3,IFNG,unknown,Fake,4,,
IL3,IL5,unknown,Fake,4,,
IL3,IL4R,unknown,Fake,4,,
IL3,SMAD2,unknown,Fake,4,,
IL3,BCL6,unknown,Fake,4,,
IL3,IL4,unknown,Fake,4,,
IL3,NFKB,unknown,Fake,4,,
IL3,TBET_2,unknown,Fake,4,,
IL3,PRF1,unknown,Fake,4,,
IL3,RORGT,unknown,Fake,4,,
IL3,STAT5,unknown,Fake,4,,
IL3,IL18R,unknown,Fake,4,,
IL3,SMAD3,unknown,Fake,4,,
IL3,IL6,unknown,Fake,4,,
IL3,IL2R_2,unknown,Fake,4,,
IL3,IRAK,unknown,Fake,4,,
RUNX3,STAT4,unknown,Fake,4,,
RUNX3,IL17,unknown,Fake,4,,
RUNX3,proliferation,unknown,Fake,4,,
RUNX3,IL3,unknown,Fake,4,,
RUNX3,IL25R,unknown,Fake,4,,
RUNX3,RUNX3,unknown,Fake,4,,
RUNX3,STAT5_2,unknown,Fake,4,,
RUNX3,JAK1,unknown,Fake,4,,
RUNX3,IL21R,unknown,Fake,4,,
RUNX3,IL4R_2,unknown,Fake,4,,
RUNX3,IL1R1,unknown,Fake,4,,
RUNX3,TGFBR,unknown,Fake,4,,
RUNX3,IL24,unknown,Fake,4,,
RUNX3,STAT6,unknown,Fake,4,,
RUNX3,ST2,unknown,Fake,4,,
RUNX3,STAT1_2,unknown,Fake,4,,
RUNX3,CMAF,unknown,Fake,4,,
RUNX3,IL13,unknown,Fake,4,,
RUNX3,IL25,unknown,Fake,4,,
RUNX3,STAT3,unknown,Fake,4,,
RUNX3,IL2R,unknown,Fake,4,,
RUNX3,IL10,unknown,Fake,4,,
RUNX3,IL33R,unknown,Fake,4,,
RUNX3,IL22,unknown,Fake,4,,
RUNX3,TBET,unknown,Fake,4,,
RUNX3,IL2,unknown,Fake,4,,
RUNX3,IFNGR_2,unknown,Fake,4,,
RUNX3,GATA3,unknown,Fake,4,,
RUNX3,GZMB,unknown,Fake,4,,
RUNX3,IL23R,unknown,Fake,4,,
RUNX3,IL23,unknown,Fake,4,,
RUNX3,IL35,unknown,Fake,4,,
RUNX3,FOXP3,unknown,Fake,4,,
RUNX3,IL6R,unknown,Fake,4,,
RUNX3,NFAT,unknown,Fake,4,,
RUNX3,IRF1,unknown,Fake,4,,
RUNX3,PU1,unknown,Fake,4,,
RUNX3,IL12RB2,unknown,Fake,4,,
RUNX3,IL12RB1_2,unknown,Fake,4,,
RUNX3,IL21,unknown,Fake,4,,
RUNX3,STAT1,unknown,Fake,4,,
RUNX3,IL2RA,unknown,Fake,4,,
RUNX3,IL12R,unknown,Fake,4,,
RUNX3,IL31,unknown,Fake,4,,
RUNX3,IL4RA_2,unknown,Fake,4,,
RUNX3,IL10R,unknown,Fake,4,,
RUNX3,SOCS1,unknown,Fake,4,,
RUNX3,IL1R,unknown,Fake,4,,
RUNX3,TGFB,unknown,Fake,4,,
RUNX3,IFNGR,unknown,Fake,4,,
RUNX3,IL9,unknown,Fake,4,,
RUNX3,IL5,unknown,Fake,4,,
RUNX3,IL4R,unknown,Fake,4,,
RUNX3,SMAD2,unknown,Fake,4,,
RUNX3,BCL6,unknown,Fake,4,,
RUNX3,NFKB,unknown,Fake,4,,
RUNX3,TBET_2,unknown,Fake,4,,
RUNX3,PRF1,unknown,Fake,4,,
RUNX3,RORGT,unknown,Fake,4,,
RUNX3,STAT5,unknown,Fake,4,,
RUNX3,IL18R,unknown,Fake,4,,
RUNX3,SMAD3,unknown,Fake,4,,
RUNX3,IL6,unknown,Fake,4,,
RUNX3,IL2R_2,unknown,Fake,4,,
RUNX3,IRAK,unknown,Fake,4,,
IL12_e,CD8,unknown,Fake,4,,
IL12_e,CD4,unknown,Fake,4,,
IL12_e,STAT4,unknown,Fake,4,,
IL12_e,IL17,unknown,Fake,4,,
IL12_e,proliferation,unknown,Fake,4,,
IL12_e,IL3,unknown,Fake,4,,
IL12_e,IL25R,unknown,Fake,4,,
IL12_e,RUNX3,unknown,Fake,4,,
IL12_e,STAT5_2,unknown,Fake,4,,
IL12_e,JAK1,unknown,Fake,4,,
IL12_e,IL21R,unknown,Fake,4,,
IL12_e,IL4R_2,unknown,Fake,4,,
IL12_e,IL1R1,unknown,Fake,4,,
IL12_e,THPOK,unknown,Fake,4,,
IL12_e,TGFBR,unknown,Fake,4,,
IL12_e,IL24,unknown,Fake,4,,
IL12_e,STAT6,unknown,Fake,4,,
IL12_e,ST2,unknown,Fake,4,,
IL12_e,STAT1_2,unknown,Fake,4,,
IL12_e,CMAF,unknown,Fake,4,,
IL12_e,IL13,unknown,Fake,4,,
IL12_e,IL25,unknown,Fake,4,,
IL12_e,STAT3,unknown,Fake,4,,
IL12_e,IL2R,unknown,Fake,4,,
IL12_e,IL10,unknown,Fake,4,,
IL12_e,IL33R,unknown,Fake,4,,
IL12_e,IL22,unknown,Fake,4,,
IL12_e,TBET,unknown,Fake,4,,
IL12_e,IL2,unknown,Fake,4,,
IL12_e,IFNGR_2,unknown,Fake,4,,
IL12_e,IFNG_2,unknown,Fake,4,,
IL12_e,GATA3,unknown,Fake,4,,
IL12_e,GZMB,unknown,Fake,4,,
IL12_e,IL23R,unknown,Fake,4,,
IL12_e,IL23,unknown,Fake,4,,
IL12_e,IL35,unknown,Fake,4,,
IL12_e,FOXP3,unknown,Fake,4,,
IL12_e,IL6R,unknown,Fake,4,,
IL12_e,NFAT,unknown,Fake,4,,
IL12_e,IRF1,unknown,Fake,4,,
IL12_e,PU1,unknown,Fake,4,,
IL12_e,EOMES,unknown,Fake,4,,
IL12_e,IL12RB2,unknown,Fake,4,,
IL12_e,IL12RB1_2,unknown,Fake,4,,
IL12_e,IL21,unknown,Fake,4,,
IL12_e,STAT1,unknown,Fake,4,,
IL12_e,IL2RA,unknown,Fake,4,,
IL12_e,IL31,unknown,Fake,4,,
IL12_e,IL4RA_2,unknown,Fake,4,,
IL12_e,IL10R,unknown,Fake,4,,
IL12_e,SOCS1,unknown,Fake,4,,
IL12_e,IL1R,unknown,Fake,4,,
IL12_e,TGFB,unknown,Fake,4,,
IL12_e,IFNGR,unknown,Fake,4,,
IL12_e,IL9,unknown,Fake,4,,
IL12_e,IFNG,unknown,Fake,4,,
IL12_e,IL5,unknown,Fake,4,,
IL12_e,IL4R,unknown,Fake,4,,
IL12_e,SMAD2,unknown,Fake,4,,
IL12_e,BCL6,unknown,Fake,4,,
IL12_e,IL4,unknown,Fake,4,,
IL12_e,NFKB,unknown,Fake,4,,
IL12_e,TBET_2,unknown,Fake,4,,
IL12_e,PRF1,unknown,Fake,4,,
IL12_e,RORGT,unknown,Fake,4,,
IL12_e,STAT5,unknown,Fake,4,,
IL12_e,IL18R,unknown,Fake,4,,
IL12_e,SMAD3,unknown,Fake,4,,
IL12_e,IL6,unknown,Fake,4,,
IL12_e,IL2R_2,unknown,Fake,4,,
IL12_e,IRAK,unknown,Fake,4,,
STAT5_2,CD8,unknown,Fake,4,,
STAT5_2,CD4,unknown,Fake,4,,
STAT5_2,STAT4,unknown,Fake,4,,
STAT5_2,IL3,unknown,Fake,4,,
STAT5_2,IL25R,unknown,Fake,4,,
STAT5_2,STAT5_2,unknown,Fake,4,,
STAT5_2,JAK1,unknown,Fake,4,,
STAT5_2,IL21R,unknown,Fake,4,,
STAT5_2,IL4R_2,unknown,Fake,4,,
STAT5_2,IL1R1,unknown,Fake,4,,
STAT5_2,THPOK,unknown,Fake,4,,
STAT5_2,TGFBR,unknown,Fake,4,,
STAT5_2,IL24,unknown,Fake,4,,
STAT5_2,STAT6,unknown,Fake,4,,
STAT5_2,ST2,unknown,Fake,4,,
STAT5_2,STAT1_2,unknown,Fake,4,,
STAT5_2,CMAF,unknown,Fake,4,,
STAT5_2,IL13,unknown,Fake,4,,
STAT5_2,IL25,unknown,Fake,4,,
STAT5_2,STAT3,unknown,Fake,4,,
STAT5_2,IL2R,unknown,Fake,4,,
STAT5_2,IL10,unknown,Fake,4,,
STAT5_2,IL33R,unknown,Fake,4,,
STAT5_2,IL22,unknown,Fake,4,,
STAT5_2,TBET,unknown,Fake,4,,
STAT5_2,IL2,unknown,Fake,4,,
STAT5_2,IFNGR_2,unknown,Fake,4,,
STAT5_2,IFNG_2,unknown,Fake,4,,
STAT5_2,GZMB,unknown,Fake,4,,
STAT5_2,IL23R,unknown,Fake,4,,
STAT5_2,IL23,unknown,Fake,4,,
STAT5_2,IL35,unknown,Fake,4,,
STAT5_2,IL6R,unknown,Fake,4,,
STAT5_2,NFAT,unknown,Fake,4,,
STAT5_2,IRF1,unknown,Fake,4,,
STAT5_2,PU1,unknown,Fake,4,,
STAT5_2,EOMES,unknown,Fake,4,,
STAT5_2,IL12RB2,unknown,Fake,4,,
STAT5_2,IL12RB1_2,unknown,Fake,4,,
STAT5_2,IL21,unknown,Fake,4,,
STAT5_2,STAT1,unknown,Fake,4,,
STAT5_2,IL2RA,unknown,Fake,4,,
STAT5_2,IL12R,unknown,Fake,4,,
STAT5_2,IL31,unknown,Fake,4,,
STAT5_2,IL10R,unknown,Fake,4,,
STAT5_2,SOCS1,unknown,Fake,4,,
STAT5_2,IL1R,unknown,Fake,4,,
STAT5_2,TGFB,unknown,Fake,4,,
STAT5_2,IFNGR,unknown,Fake,4,,
STAT5_2,IL9,unknown,Fake,4,,
STAT5_2,IFNG,unknown,Fake,4,,
STAT5_2,IL5,unknown,Fake,4,,
STAT5_2,IL4R,unknown,Fake,4,,
STAT5_2,SMAD2,unknown,Fake,4,,
STAT5_2,BCL6,unknown,Fake,4,,
STAT5_2,IL4,unknown,Fake,4,,
STAT5_2,NFKB,unknown,Fake,4,,
STAT5_2,TBET_2,unknown,Fake,4,,
STAT5_2,PRF1,unknown,Fake,4,,
STAT5_2,RORGT,unknown,Fake,4,,
STAT5_2,STAT5,unknown,Fake,4,,
STAT5_2,IL18R,unknown,Fake,4,,
STAT5_2,SMAD3,unknown,Fake,4,,
STAT5_2,IL6,unknown,Fake,4,,
STAT5_2,IL2R_2,unknown,Fake,4,,
STAT5_2,IRAK,unknown,Fake,4,,
IL21R,CD8,unknown,Fake,4,,
IL21R,CD4,unknown,Fake,4,,
IL21R,STAT4,unknown,Fake,4,,
IL21R,IL17,unknown,Fake,4,,
IL21R,proliferation,unknown,Fake,4,,
IL21R,IL3,unknown,Fake,4,,
IL21R,IL25R,unknown,Fake,4,,
IL21R,RUNX3,unknown,Fake,4,,
IL21R,STAT5_2,unknown,Fake,4,,
IL21R,JAK1,unknown,Fake,4,,
IL21R,IL21R,unknown,Fake,4,,
IL21R,IL4R_2,unknown,Fake,4,,
IL21R,IL1R1,unknown,Fake,4,,
IL21R,THPOK,unknown,Fake,4,,
IL21R,TGFBR,unknown,Fake,4,,
IL21R,IL24,unknown,Fake,4,,
IL21R,STAT6,unknown,Fake,4,,
IL21R,ST2,unknown,Fake,4,,
IL21R,STAT1_2,unknown,Fake,4,,
IL21R,CMAF,unknown,Fake,4,,
IL21R,IL13,unknown,Fake,4,,
IL21R,IL25,unknown,Fake,4,,
IL21R,IL2R,unknown,Fake,4,,
IL21R,IL10,unknown,Fake,4,,
IL21R,IL33R,unknown,Fake,4,,
IL21R,IL22,unknown,Fake,4,,
IL21R,TBET,unknown,Fake,4,,
IL21R,IL2,unknown,Fake,4,,
IL21R,IFNGR_2,unknown,Fake,4,,
IL21R,IFNG_2,unknown,Fake,4,,
IL21R,GATA3,unknown,Fake,4,,
IL21R,GZMB,unknown,Fake,4,,
IL21R,IL23R,unknown,Fake,4,,
IL21R,IL23,unknown,Fake,4,,
IL21R,IL35,unknown,Fake,4,,
IL21R,FOXP3,unknown,Fake,4,,
IL21R,IL6R,unknown,Fake,4,,
IL21R,NFAT,unknown,Fake,4,,
IL21R,IRF1,unknown,Fake,4,,
IL21R,PU1,unknown,Fake,4,,
IL21R,EOMES,unknown,Fake,4,,
IL21R,IL12RB2,unknown,Fake,4,,
IL21R,IL12RB1_2,unknown,Fake,4,,
IL21R,IL21,unknown,Fake,4,,
IL21R,STAT1,unknown,Fake,4,,
IL21R,IL2RA,unknown,Fake,4,,
IL21R,IL12R,unknown,Fake,4,,
IL21R,IL31,unknown,Fake,4,,
IL21R,IL4RA_2,unknown,Fake,4,,
IL21R,IL10R,unknown,Fake,4,,
IL21R,SOCS1,unknown,Fake,4,,
IL21R,IL1R,unknown,Fake,4,,
IL21R,TGFB,unknown,Fake,4,,
IL21R,IFNGR,unknown,Fake,4,,
IL21R,IL9,unknown,Fake,4,,
IL21R,IFNG,unknown,Fake,4,,
IL21R,IL5,unknown,Fake,4,,
IL21R,IL4R,unknown,Fake,4,,
IL21R,SMAD2,unknown,Fake,4,,
IL21R,BCL6,unknown,Fake,4,,
IL21R,IL4,unknown,Fake,4,,
IL21R,NFKB,unknown,Fake,4,,
IL21R,TBET_2,unknown,Fake,4,,
IL21R,PRF1,unknown,Fake,4,,
IL21R,RORGT,unknown,Fake,4,,
IL21R,STAT5,unknown,Fake,4,,
IL21R,IL18R,unknown,Fake,4,,
IL21R,SMAD3,unknown,Fake,4,,
IL21R,IL6,unknown,Fake,4,,
IL21R,IL2R_2,unknown,Fake,4,,
IL21R,IRAK,unknown,Fake,4,,
JAK1,CD8,unknown,Fake,4,,
JAK1,CD4,unknown,Fake,4,,
JAK1,STAT4,unknown,Fake,4,,
JAK1,IL17,unknown,Fake,4,,
JAK1,proliferation,unknown,Fake,4,,
JAK1,IL3,unknown,Fake,4,,
JAK1,IL25R,unknown,Fake,4,,
JAK1,RUNX3,unknown,Fake,4,,
JAK1,STAT5_2,unknown,Fake,4,,
JAK1,JAK1,unknown,Fake,4,,
JAK1,IL21R,unknown,Fake,4,,
JAK1,IL4R_2,unknown,Fake,4,,
JAK1,IL1R1,unknown,Fake,4,,
JAK1,THPOK,unknown,Fake,4,,
JAK1,TGFBR,unknown,Fake,4,,
JAK1,IL24,unknown,Fake,4,,
JAK1,STAT6,unknown,Fake,4,,
JAK1,ST2,unknown,Fake,4,,
JAK1,CMAF,unknown,Fake,4,,
JAK1,IL13,unknown,Fake,4,,
JAK1,IL25,unknown,Fake,4,,
JAK1,STAT3,unknown,Fake,4,,
JAK1,IL2R,unknown,Fake,4,,
JAK1,IL10,unknown,Fake,4,,
JAK1,IL33R,unknown,Fake,4,,
JAK1,IL22,unknown,Fake,4,,
JAK1,TBET,unknown,Fake,4,,
JAK1,IL2,unknown,Fake,4,,
JAK1,IFNGR_2,unknown,Fake,4,,
JAK1,IFNG_2,unknown,Fake,4,,
JAK1,GATA3,unknown,Fake,4,,
JAK1,GZMB,unknown,Fake,4,,
JAK1,IL23R,unknown,Fake,4,,
JAK1,IL23,unknown,Fake,4,,
JAK1,IL35,unknown,Fake,4,,
JAK1,FOXP3,unknown,Fake,4,,
JAK1,IL6R,unknown,Fake,4,,
JAK1,NFAT,unknown,Fake,4,,
JAK1,IRF1,unknown,Fake,4,,
JAK1,PU1,unknown,Fake,4,,
JAK1,EOMES,unknown,Fake,4,,
JAK1,IL12RB2,unknown,Fake,4,,
JAK1,IL12RB1_2,unknown,Fake,4,,
JAK1,IL21,unknown,Fake,4,,
JAK1,IL2RA,unknown,Fake,4,,
JAK1,IL12R,unknown,Fake,4,,
JAK1,IL31,unknown,Fake,4,,
JAK1,IL4RA_2,unknown,Fake,4,,
JAK1,IL10R,unknown,Fake,4,,
JAK1,SOCS1,unknown,Fake,4,,
JAK1,IL1R,unknown,Fake,4,,
JAK1,TGFB,unknown,Fake,4,,
JAK1,IFNGR,unknown,Fake,4,,
JAK1,IL9,unknown,Fake,4,,
JAK1,IFNG,unknown,Fake,4,,
JAK1,IL5,unknown,Fake,4,,
JAK1,IL4R,unknown,Fake,4,,
JAK1,SMAD2,unknown,Fake,4,,
JAK1,BCL6,unknown,Fake,4,,
JAK1,IL4,unknown,Fake,4,,
JAK1,NFKB,unknown,Fake,4,,
JAK1,TBET_2,unknown,Fake,4,,
JAK1,PRF1,unknown,Fake,4,,
JAK1,RORGT,unknown,Fake,4,,
JAK1,STAT5,unknown,Fake,4,,
JAK1,IL18R,unknown,Fake,4,,
JAK1,SMAD3,unknown,Fake,4,,
JAK1,IL6,unknown,Fake,4,,
JAK1,IL2R_2,unknown,Fake,4,,
JAK1,IRAK,unknown,Fake,4,,
IL1R1,CD8,unknown,Fake,4,,
IL1R1,CD4,unknown,Fake,4,,
IL1R1,STAT4,unknown,Fake,4,,
IL1R1,IL17,unknown,Fake,4,,
IL1R1,proliferation,unknown,Fake,4,,
IL1R1,IL3,unknown,Fake,4,,
IL1R1,IL25R,unknown,Fake,4,,
IL1R1,RUNX3,unknown,Fake,4,,
IL1R1,STAT5_2,unknown,Fake,4,,
IL1R1,JAK1,unknown,Fake,4,,
IL1R1,IL21R,unknown,Fake,4,,
IL1R1,IL4R_2,unknown,Fake,4,,
IL1R1,IL1R1,unknown,Fake,4,,
IL1R1,THPOK,unknown,Fake,4,,
IL1R1,TGFBR,unknown,Fake,4,,
IL1R1,IL24,unknown,Fake,4,,
IL1R1,STAT6,unknown,Fake,4,,
IL1R1,ST2,unknown,Fake,4,,
IL1R1,STAT1_2,unknown,Fake,4,,
IL1R1,CMAF,unknown,Fake,4,,
IL1R1,IL13,unknown,Fake,4,,
IL1R1,IL25,unknown,Fake,4,,
IL1R1,STAT3,unknown,Fake,4,,
IL1R1,IL2R,unknown,Fake,4,,
IL1R1,IL10,unknown,Fake,4,,
IL1R1,IL33R,unknown,Fake,4,,
IL1R1,IL22,unknown,Fake,4,,
IL1R1,TBET,unknown,Fake,4,,
IL1R1,IL2,unknown,Fake,4,,
IL1R1,IFNGR_2,unknown,Fake,4,,
IL1R1,IFNG_2,unknown,Fake,4,,
IL1R1,GATA3,unknown,Fake,4,,
IL1R1,GZMB,unknown,Fake,4,,
IL1R1,IL23R,unknown,Fake,4,,
IL1R1,IL23,unknown,Fake,4,,
IL1R1,IL35,unknown,Fake,4,,
IL1R1,FOXP3,unknown,Fake,4,,
IL1R1,IL6R,unknown,Fake,4,,
IL1R1,NFAT,unknown,Fake,4,,
IL1R1,IRF1,unknown,Fake,4,,
IL1R1,PU1,unknown,Fake,4,,
IL1R1,EOMES,unknown,Fake,4,,
IL1R1,IL12RB2,unknown,Fake,4,,
IL1R1,IL12RB1_2,unknown,Fake,4,,
IL1R1,IL21,unknown,Fake,4,,
IL1R1,STAT1,unknown,Fake,4,,
IL1R1,IL2RA,unknown,Fake,4,,
IL1R1,IL12R,unknown,Fake,4,,
IL1R1,IL31,unknown,Fake,4,,
IL1R1,IL4RA_2,unknown,Fake,4,,
IL1R1,IL10R,unknown,Fake,4,,
IL1R1,SOCS1,unknown,Fake,4,,
IL1R1,TGFB,unknown,Fake,4,,
IL1R1,IFNGR,unknown,Fake,4,,
IL1R1,IL9,unknown,Fake,4,,
IL1R1,IFNG,unknown,Fake,4,,
IL1R1,IL5,unknown,Fake,4,,
IL1R1,IL4R,unknown,Fake,4,,
IL1R1,SMAD2,unknown,Fake,4,,
IL1R1,BCL6,unknown,Fake,4,,
IL1R1,IL4,unknown,Fake,4,,
IL1R1,NFKB,unknown,Fake,4,,
IL1R1,TBET_2,unknown,Fake,4,,
IL1R1,PRF1,unknown,Fake,4,,
IL1R1,RORGT,unknown,Fake,4,,
IL1R1,STAT5,unknown,Fake,4,,
IL1R1,IL18R,unknown,Fake,4,,
IL1R1,SMAD3,unknown,Fake,4,,
IL1R1,IL6,unknown,Fake,4,,
IL1R1,IL2R_2,unknown,Fake,4,,
IL1R1,IRAK,unknown,Fake,4,,
THPOK,STAT4,unknown,Fake,4,,
THPOK,IL17,unknown,Fake,4,,
THPOK,proliferation,unknown,Fake,4,,
THPOK,IL3,unknown,Fake,4,,
THPOK,IL25R,unknown,Fake,4,,
THPOK,STAT5_2,unknown,Fake,4,,
THPOK,JAK1,unknown,Fake,4,,
THPOK,IL21R,unknown,Fake,4,,
THPOK,IL4R_2,unknown,Fake,4,,
THPOK,IL1R1,unknown,Fake,4,,
THPOK,TGFBR,unknown,Fake,4,,
THPOK,IL24,unknown,Fake,4,,
THPOK,STAT6,unknown,Fake,4,,
THPOK,ST2,unknown,Fake,4,,
THPOK,STAT1_2,unknown,Fake,4,,
THPOK,CMAF,unknown,Fake,4,,
THPOK,IL13,unknown,Fake,4,,
THPOK,IL25,unknown,Fake,4,,
THPOK,STAT3,unknown,Fake,4,,
THPOK,IL2R,unknown,Fake,4,,
THPOK,IL10,unknown,Fake,4,,
THPOK,IL33R,unknown,Fake,4,,
THPOK,IL22,unknown,Fake,4,,
THPOK,TBET,unknown,Fake,4,,
THPOK,IL2,unknown,Fake,4,,
THPOK,IFNGR_2,unknown,Fake,4,,
THPOK,IFNG_2,unknown,Fake,4,,
THPOK,GATA3,unknown,Fake,4,,
THPOK,GZMB,unknown,Fake,4,,
THPOK,IL23R,unknown,Fake,4,,
THPOK,IL23,unknown,Fake,4,,
THPOK,IL35,unknown,Fake,4,,
THPOK,FOXP3,unknown,Fake,4,,
THPOK,IL6R,unknown,Fake,4,,
THPOK,NFAT,unknown,Fake,4,,
THPOK,IRF1,unknown,Fake,4,,
THPOK,PU1,unknown,Fake,4,,
THPOK,EOMES,unknown,Fake,4,,
THPOK,IL12RB2,unknown,Fake,4,,
THPOK,IL12RB1_2,unknown,Fake,4,,
THPOK,IL21,unknown,Fake,4,,
THPOK,STAT1,unknown,Fake,4,,
THPOK,IL2RA,unknown,Fake,4,,
THPOK,IL12R,unknown,Fake,4,,
THPOK,IL31,unknown,Fake,4,,
THPOK,IL4RA_2,unknown,Fake,4,,
THPOK,IL10R,unknown,Fake,4,,
THPOK,SOCS1,unknown,Fake,4,,
THPOK,IL1R,unknown,Fake,4,,
THPOK,TGFB,unknown,Fake,4,,
THPOK,IFNGR,unknown,Fake,4,,
THPOK,IL9,unknown,Fake,4,,
THPOK,IFNG,unknown,Fake,4,,
THPOK,IL5,unknown,Fake,4,,
THPOK,IL4R,unknown,Fake,4,,
THPOK,SMAD2,unknown,Fake,4,,
THPOK,BCL6,unknown,Fake,4,,
THPOK,IL4,unknown,Fake,4,,
THPOK,NFKB,unknown,Fake,4,,
THPOK,TBET_2,unknown,Fake,4,,
THPOK,PRF1,unknown,Fake,4,,
THPOK,RORGT,unknown,Fake,4,,
THPOK,STAT5,unknown,Fake,4,,
THPOK,IL18R,unknown,Fake,4,,
THPOK,SMAD3,unknown,Fake,4,,
THPOK,IL6,unknown,Fake,4,,
THPOK,IL2R_2,unknown,Fake,4,,
THPOK,IRAK,unknown,Fake,4,,
STAT6,CD8,unknown,Fake,4,,
STAT6,CD4,unknown,Fake,4,,
STAT6,STAT4,unknown,Fake,4,,
STAT6,IL17,unknown,Fake,4,,
STAT6,proliferation,unknown,Fake,4,,
STAT6,IL3,unknown,Fake,4,,
STAT6,IL25R,unknown,Fake,4,,
STAT6,RUNX3,unknown,Fake,4,,
STAT6,STAT5_2,unknown,Fake,4,,
STAT6,JAK1,unknown,Fake,4,,
STAT6,IL21R,unknown,Fake,4,,
STAT6,IL4R_2,unknown,Fake,4,,
STAT6,IL1R1,unknown,Fake,4,,
STAT6,THPOK,unknown,Fake,4,,
STAT6,TGFBR,unknown,Fake,4,,
STAT6,STAT6,unknown,Fake,4,,
STAT6,ST2,unknown,Fake,4,,
STAT6,STAT1_2,unknown,Fake,4,,
STAT6,CMAF,unknown,Fake,4,,
STAT6,IL13,unknown,Fake,4,,
STAT6,IL25,unknown,Fake,4,,
STAT6,STAT3,unknown,Fake,4,,
STAT6,IL2R,unknown,Fake,4,,
STAT6,IL10,unknown,Fake,4,,
STAT6,IL33R,unknown,Fake,4,,
STAT6,IL22,unknown,Fake,4,,
STAT6,TBET,unknown,Fake,4,,
STAT6,IL2,unknown,Fake,4,,
STAT6,IFNGR_2,unknown,Fake,4,,
STAT6,IFNG_2,unknown,Fake,4,,
STAT6,GZMB,unknown,Fake,4,,
STAT6,IL23R,unknown,Fake,4,,
STAT6,IL23,unknown,Fake,4,,
STAT6,IL35,unknown,Fake,4,,
STAT6,IL6R,unknown,Fake,4,,
STAT6,NFAT,unknown,Fake,4,,
STAT6,IRF1,unknown,Fake,4,,
STAT6,PU1,unknown,Fake,4,,
STAT6,EOMES,unknown,Fake,4,,
STAT6,IL12RB1_2,unknown,Fake,4,,
STAT6,IL21,unknown,Fake,4,,
STAT6,STAT1,unknown,Fake,4,,
STAT6,IL2RA,unknown,Fake,4,,
STAT6,IL12R,unknown,Fake,4,,
STAT6,IL4RA_2,unknown,Fake,4,,
STAT6,IL10R,unknown,Fake,4,,
STAT6,SOCS1,unknown,Fake,4,,
STAT6,IL1R,unknown,Fake,4,,
STAT6,TGFB,unknown,Fake,4,,
STAT6,IFNGR,unknown,Fake,4,,
STAT6,IFNG,unknown,Fake,4,,
STAT6,IL5,unknown,Fake,4,,
STAT6,IL4R,unknown,Fake,4,,
STAT6,SMAD2,unknown,Fake,4,,
STAT6,BCL6,unknown,Fake,4,,
STAT6,IL4,unknown,Fake,4,,
STAT6,NFKB,unknown,Fake,4,,
STAT6,TBET_2,unknown,Fake,4,,
STAT6,PRF1,unknown,Fake,4,,
STAT6,RORGT,unknown,Fake,4,,
STAT6,STAT5,unknown,Fake,4,,
STAT6,IL18R,unknown,Fake,4,,
STAT6,SMAD3,unknown,Fake,4,,
STAT6,IL6,unknown,Fake,4,,
STAT6,IL2R_2,unknown,Fake,4,,
STAT6,IRAK,unknown,Fake,4,,
ST2,CD8,unknown,Fake,4,,
ST2,CD4,unknown,Fake,4,,
ST2,STAT4,unknown,Fake,4,,
ST2,IL17,unknown,Fake,4,,
ST2,proliferation,unknown,Fake,4,,
ST2,IL3,unknown,Fake,4,,
ST2,IL25R,unknown,Fake,4,,
ST2,RUNX3,unknown,Fake,4,,
ST2,STAT5_2,unknown,Fake,4,,
ST2,JAK1,unknown,Fake,4,,
ST2,IL21R,unknown,Fake,4,,
ST2,IL4R_2,unknown,Fake,4,,
ST2,IL1R1,unknown,Fake,4,,
ST2,THPOK,unknown,Fake,4,,
ST2,TGFBR,unknown,Fake,4,,
ST2,IL24,unknown,Fake,4,,
ST2,STAT6,unknown,Fake,4,,
ST2,ST2,unknown,Fake,4,,
ST2,STAT1_2,unknown,Fake,4,,
ST2,CMAF,unknown,Fake,4,,
ST2,IL13,unknown,Fake,4,,
ST2,IL25,unknown,Fake,4,,
ST2,STAT3,unknown,Fake,4,,
ST2,IL2R,unknown,Fake,4,,
ST2,IL10,unknown,Fake,4,,
ST2,IL22,unknown,Fake,4,,
ST2,TBET,unknown,Fake,4,,
ST2,IL2,unknown,Fake,4,,
ST2,IFNGR_2,unknown,Fake,4,,
ST2,IFNG_2,unknown,Fake,4,,
ST2,GATA3,unknown,Fake,4,,
ST2,GZMB,unknown,Fake,4,,
ST2,IL23R,unknown,Fake,4,,
ST2,IL23,unknown,Fake,4,,
ST2,IL35,unknown,Fake,4,,
ST2,FOXP3,unknown,Fake,4,,
ST2,IL6R,unknown,Fake,4,,
ST2,NFAT,unknown,Fake,4,,
